S_ID,typeNP,region,c1,c2,c4,c5,c5.1,c6,c6.1,c7,c7.1_1,c7.1_2,c7.1_3,c7.1_4,c7.1_5,child,c13,c10,c10t,c8.1,c8.2,c8.3,c9.1,c9.2,c9.3,c10.1_1,c10.1_2,c10.1_3,c10.1_4,c10.1t,c10.2_1,c10.2_2,c10.2_3,c10.2_4,c10.2_5,c10.2_6,c10.2_7,c10.2_8,c10.2_9,c10.2_10,c10.2t,c11,c12,d1,d2,d3,d3t,d4,d5_1,d5_2,d5_3,d5_4,d5_5,d5_6,d5_7,d5_8,d5_9,MESSAGE,Link,q13,q8.1,q8.2,q8.3,q9.1,q9.2,q9.3,q11,q12
120595,3.00,3.00,2,27,2,40,2.00,1,1,2,1,0,0,0,0,1.00,1,4,,1,2,1,1,2,1,,,,,,,,,,,,,,,,,1,,6,2,13,,2,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
120613,3.00,1.00,21,50,2,30,2.00,1,1,2,1,1,0,0,0,2.00,1,4,,1,2,1,1,2,1,,,,,,,,,,,,,,,,,1,,6,2,13,,2,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
120630,3.00,3.00,2,27,2,28,2.00,1,1,2,0,0,1,0,0,3.00,3,1,,2,5,6,4,4,6,,,,,,,,,,,,,,,,,,2,6,3,5,,2,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
120634,1.00,2.00,20,47,2,41,3.00,1,1,2,0,0,0,1,0,4.00,3,1,,2,2,2,3,3,3,,,,,,,,,,,,,,,,,,3,5,2,12,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
120640,1.00,2.00,14,32,2,29,2.00,1,1,2,0,1,0,0,0,2.00,5,3,,3,3,3,3,3,3,0,0,1,0,,1,1,0,0,0,0,0,0,0,0,,5,,6,2,2,,3,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
120641,1.00,4.00,16,36,2,35,2.00,1,1,2,0,1,1,0,0,2.00,1,4,,1,2,2,1,2,1,,,,,,,,,,,,,,,,,1,,6,2,6,,3,0,0,0,1,1,0,0,0,0,,,,,,,,,,,
120653,3.00,1.00,21,50,2,33,2.00,1,1,2,0,1,0,1,0,4.00,2,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,2,6,2,5,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
120674,2.00,1.00,6,5,2,34,2.00,1,1,1,0,0,0,0,1,5.00,3,1,,3,4,4,3,4,3,,,,,,,,,,,,,,,,,,3,6,3,4,,4,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
120685,2.00,1.00,10,19,2,38,2.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,1,4,3,6,,4,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
120694,1.00,3.00,8,12,2,29,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,6,2,12,,2,1,0,1,0,1,1,0,0,0,,,,,,,,,,,
120709,1.00,3.00,4,1,2,37,2.00,1,1,2,0,0,0,1,1,5.00,4,1,,3,5,3,3,4,4,,,,,,,,,,,,,,,,,,4,2,2,1,,4,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
120716,3.00,1.00,21,50,2,49,3.00,1,1,1,0,0,0,1,0,4.00,2,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,1,6,2,1,,4,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
120721,3.00,3.00,2,27,2,27,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,1,,6,2,13,,4,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
120729,2.00,1.00,6,7,2,37,2.00,1,1,1,0,0,1,0,0,3.00,2,1,,1,3,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,1,4,,3,1,0,0,0,1,1,1,0,0,,,,,,,,,,,
120739,1.00,3.00,3,26,2,41,3.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,2,2,1,2,1,,,,,,,,,,,,,,,,,,1,6,2,3,,3,1,0,1,0,1,1,0,0,0,,,,,,,,,,,
120746,3.00,3.00,2,27,2,48,3.00,1,1,1,0,0,0,0,1,5.00,1,1,,1,3,2,1,3,2,,,,,,,,,,,,,,,,,,1,4,2,12,,4,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
120762,1.00,3.00,26,60,2,31,2.00,1,1,1,0,0,0,1,0,4.00,2,1,,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,4,,3,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
120768,2.00,4.00,16,38,2,34,2.00,1,1,1,0,0,1,0,0,3.00,2,1,,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,2,6,3,4,,3,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
120791,1.00,3.00,26,60,2,39,2.00,1,1,2,0,0,1,1,0,3.00,2,1,,1,3,3,1,3,3,,,,,,,,,,,,,,,,,,2,3,2,4,,2,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
120812,1.00,1.00,7,61,2,32,2.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,4,1,5,,3,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
120819,1.00,1.00,6,6,2,22,1.00,1,1,1,1,0,0,0,0,1.00,3,4,,2,3,3,2,3,3,,,,,,,,,,,,,,,,,2,,4,1,13,,2,1,1,0,0,1,1,0,0,0,,,,,,,,,,,
120843,1.00,2.00,11,21,2,31,2.00,1,1,1,0,1,0,0,0,2.00,2,2,,1,2,2,1,2,2,1,0,0,0,,,,,,,,,,,,,1,,6,3,5,,2,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
120872,3.00,1.00,21,50,2,32,2.00,1,1,2,1,0,0,1,0,4.00,2,1,,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,2,6,2,13,,2,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
120885,2.00,2.00,14,31,2,35,2.00,1,1,1,0,1,0,0,0,2.00,3,3,,2,4,4,2,4,6,0,1,0,0,,,,,,,,,,,,,2,,6,2,3,,3,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
120901,1.00,1.00,7,65,2,48,3.00,1,1,1,0,0,0,0,1,5.00,2,1,,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,2,6,2,10,,4,0,0,1,0,1,0,0,0,0,,,,,,,,,,,
120902,2.00,4.00,16,38,2,30,2.00,1,1,1,0,0,1,0,0,3.00,5,3,,5,5,5,5,5,5,0,0,1,0,,1,1,1,0,0,0,0,0,1,0,,5,,5,2,6,,2,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
120908,1.00,3.00,4,1,2,24,1.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,2,1,1,2,1,,,,,,,,,,,,,,,,,1,,3,2,13,,3,1,0,0,1,0,1,0,0,0,,,,,,,,,,,
120977,1.00,3.00,19,45,2,44,3.00,1,1,1,0,1,0,0,0,2.00,2,1,,1,5,1,1,5,1,,,,,,,,,,,,,,,,,,1,6,2,4,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
120990,3.00,3.00,3,27,2,26,2.00,1,1,2,1,0,1,0,0,1.00,1,4,,1,2,1,1,1,1,,,,,,,,,,,,,,,,,1,,1,2,13,,2,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
121006,2.00,1.00,6,7,2,39,2.00,1,1,2,0,1,0,0,1,5.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,4,,3,1,0,0,0,0,1,0,0,0,,,,,,,,,,,
121014,2.00,4.00,16,38,2,28,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,2,1,1,1,1,,,,,,,,,,,,,,,,,1,,6,2,13,,3,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
121019,1.00,2.00,9,15,2,30,2.00,1,1,2,1,1,0,0,0,2.00,2,1,,2,3,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,13,,3,1,1,0,0,1,1,0,0,0,,,,,,,,,,,
121056,1.00,4.00,15,34,2,36,2.00,1,1,1,0,0,1,0,0,3.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,3,4,,4,1,0,0,0,1,0,1,0,0,,,,,,,,,,,
121065,1.00,1.00,6,8,2,28,2.00,1,1,1,0,1,0,0,0,2.00,2,1,,2,3,3,2,3,3,,,,,,,,,,,,,,,,,,1,4,3,5,,4,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
121084,2.00,2.00,14,31,2,25,1.00,1,1,2,1,1,0,0,0,1.00,2,4,,1,3,2,2,2,2,,,,,,,,,,,,,,,,,1,,5,3,13,,3,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
121097,1.00,3.00,19,44,2,30,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,2,1,1,1,1,,,,,,,,,,,,,,,,,1,,6,2,13,,3,0,1,0,0,1,0,0,0,0,,,,,,,,,,,
121112,1.00,2.00,5,3,2,52,3.00,1,1,1,1,0,0,0,0,1.00,2,1,,2,3,2,2,3,3,,,,,,,,,,,,,,,,,,2,6,4,2,,4,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
121124,1.00,3.00,4,1,2,45,3.00,1,1,1,0,0,0,0,1,5.00,1,4,,1,3,2,1,3,1,,,,,,,,,,,,,,,,,1,,3,2,1,,2,1,0,0,1,0,0,0,0,0,,,,,,,,,,,
121129,1.00,4.00,22,51,2,46,3.00,1,1,1,0,0,0,0,1,5.00,1,1,,1,3,1,1,2,1,,,,,,,,,,,,,,,,,,1,6,2,6,,4,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
121145,1.00,2.00,14,33,2,28,2.00,1,1,2,0,1,1,0,0,2.00,2,2,,2,2,2,2,2,2,0,1,0,0,,,,,,,,,,,,,2,,3,2,12,,4,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
121151,1.00,3.00,3,24,2,29,2.00,1,1,1,0,1,0,0,0,2.00,4,4,,2,5,3,2,2,2,,,,,,,,,,,,,,,,,1,,6,2,10,,3,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
121201,3.00,3.00,2,27,2,28,2.00,1,1,1,0,1,0,0,0,2.00,1,4,,1,3,2,1,3,2,,,,,,,,,,,,,,,,,1,,5,2,13,,4,1,1,0,0,1,0,1,0,0,,,,,,,,,,,
121218,2.00,2.00,14,31,2,46,3.00,1,1,1,0,1,0,0,0,2.00,3,3,,4,4,4,3,3,3,0,1,0,0,,,,,,,,,,,,,3,,5,3,2,,6,1,0,0,0,1,0,1,0,0,,,,,,,,,,,
121222,1.00,3.00,4,1,2,35,2.00,1,1,1,0,0,1,0,0,3.00,2,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,1,9,,2,1,0,0,0,1,1,1,0,0,,,,,,,,,,,
121235,3.00,3.00,2,27,2,25,1.00,1,1,1,1,0,0,0,0,1.00,2,4,,2,2,2,1,2,2,,,,,,,,,,,,,,,,,1,,6,2,13,,4,1,0,0,0,0,1,0,0,0,,,,,,,,,,,
121238,3.00,1.00,21,50,2,42,3.00,1,1,1,0,0,1,0,0,3.00,2,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,1,6,2,4,,3,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
121249,3.00,3.00,2,27,2,35,2.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,4,4,5,,2,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
121252,3.00,3.00,2,27,2,36,2.00,1,1,1,1,0,0,0,0,1.00,3,4,,3,3,3,4,4,4,,,,,,,,,,,,,,,,,4,,1,2,8,,3,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
121254,1.00,4.00,16,36,2,20,1.00,1,1,1,1,0,0,0,0,1.00,1,5,,1,3,2,2,3,2,,,,,,,,,,,,,,,,,2,,5,1,13,,3,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
121271,3.00,3.00,2,27,2,32,2.00,1,1,1,0,1,0,0,0,2.00,5,3,,5,5,4,5,5,4,0,0,1,0,,1,1,1,0,0,0,1,1,0,0,,5,,6,2,1,,4,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
121313,1.00,2.00,14,30,2,32,2.00,1,1,1,0,1,0,0,0,2.00,4,7,,2,4,6,2,6,6,,,,,,,,,,,,,,,,,6,,6,2,5,,2,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
121351,2.00,2.00,14,31,2,38,2.00,1,1,2,0,0,0,0,1,5.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,5,2,5,,4,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
121355,2.00,2.00,14,31,2,37,2.00,1,1,2,0,0,1,1,0,4.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,4,,6,1,0,1,1,1,0,0,0,0,,,,,,,,,,,
121359,3.00,3.00,2,27,2,24,1.00,1,1,1,0,1,0,0,0,2.00,1,4,,1,3,2,1,2,2,,,,,,,,,,,,,,,,,1,,6,2,1,,4,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
121364,1.00,3.00,24,56,2,29,2.00,1,1,1,0,1,0,0,0,2.00,2,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,4,1,6,,2,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
121393,1.00,1.00,13,68,2,44,3.00,1,1,1,0,0,1,0,0,3.00,2,1,,1,3,2,1,2,1,,,,,,,,,,,,,,,,,,1,3,2,5,,2,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
121429,1.00,2.00,11,23,2,29,2.00,1,1,1,1,0,0,0,0,1.00,2,4,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,2,,6,2,13,,3,1,0,1,0,1,0,0,0,0,,,,,,,,,,,
121461,2.00,4.00,16,38,2,22,1.00,1,1,1,1,0,0,0,0,1.00,2,4,,2,2,3,1,2,2,,,,,,,,,,,,,,,,,2,,6,2,13,,1,1,1,1,1,1,0,0,0,0,,,,,,,,,,,
121484,1.00,1.00,10,20,2,32,2.00,1,1,2,0,1,0,1,0,2.00,2,2,,3,2,4,3,5,5,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,,4,,4,2,4,,5,0,0,0,0,0,1,0,0,0,,,,,,,,,,,
121524,1.00,3.00,4,1,2,33,2.00,1,1,1,1,0,0,0,0,1.00,2,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,1,13,,6,1,1,0,1,1,1,1,0,0,,,,,,,,,,,
121529,2.00,2.00,14,31,2,29,2.00,1,1,2,1,0,0,0,0,1.00,1,4,,1,2,1,1,2,2,,,,,,,,,,,,,,,,,1,,6,2,13,,3,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
121546,1.00,3.00,19,45,2,39,2.00,1,1,1,0,0,1,0,0,3.00,1,1,,1,6,1,1,5,1,,,,,,,,,,,,,,,,,,1,6,2,12,,2,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
121591,3.00,1.00,21,50,2,36,2.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,2,2,1,2,1,,,,,,,,,,,,,,,,,,1,6,2,4,,3,1,0,1,0,1,1,0,0,0,,,,,,,,,,,
121609,1.00,3.00,3,24,2,42,3.00,1,1,1,0,0,0,1,0,4.00,2,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,1,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
121618,2.00,2.00,14,31,2,42,3.00,1,1,1,1,0,0,0,0,1.00,3,3,,2,3,3,2,2,2,1,0,0,0,,,,,,,,,,,,,3,,6,3,13,,1,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
121625,1.00,2.00,5,3,2,35,2.00,1,1,2,0,1,0,1,0,4.00,3,7,,3,4,3,3,4,3,,,,,,,,,,,,,,,,,2,,5,2,3,,3,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
121678,1.00,3.00,26,58,2,18,1.00,1,1,1,1,0,0,0,0,1.00,1,4,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,2,,5,1,5,,2,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
121683,2.00,4.00,16,38,2,46,3.00,1,1,1,0,0,0,1,0,4.00,1,1,,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,5,,2,0,0,1,1,1,0,1,0,0,,,,,,,,,,,
121701,1.00,1.00,7,63,2,27,2.00,1,1,3,1,1,1,0,0,2.00,3,3,,3,4,5,3,5,4,0,0,0,1,?????? ??? ?? ???????? ???????,,,,,,,,,,,,4,,2,1,10,,3,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
121780,2.00,1.00,6,5,2,41,3.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,2,6,2,4,,4,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
121784,1.00,4.00,22,51,2,29,2.00,1,1,2,1,1,0,0,0,1.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,1,2,13,,3,1,1,0,0,0,0,0,0,0,,,,,,,,,,,
121789,2.00,2.00,14,31,2,25,1.00,1,1,1,1,0,0,0,0,1.00,2,4,,2,2,2,1,1,1,,,,,,,,,,,,,,,,,1,,6,2,13,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
121845,1.00,3.00,12,29,2,35,2.00,1,1,3,1,0,1,1,0,3.00,2,1,,1,3,3,1,3,3,,,,,,,,,,,,,,,,,,2,3,3,13,,2,1,1,0,0,1,1,1,0,0,,,,,,,,,,,
121890,2.00,2.00,14,31,2,23,1.00,1,1,2,1,1,0,0,0,2.00,1,4,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,6,2,6,,3,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
121910,2.00,1.00,6,5,2,39,2.00,1,1,2,0,1,0,0,1,5.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,3,1,12,,3,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
121913,1.00,3.00,26,58,2,28,2.00,1,1,2,0,1,1,0,0,2.00,1,4,,1,2,1,1,1,1,,,,,,,,,,,,,,,,,1,,6,2,12,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
121944,1.00,2.00,9,16,2,34,2.00,1,1,2,0,0,1,1,0,3.00,3,2,,3,4,4,3,4,4,1,0,0,0,,,,,,,,,,,,,2,,6,2,13,,4,1,0,1,1,1,0,1,0,0,,,,,,,,,,,
121959,1.00,3.00,12,28,2,32,2.00,1,1,1,0,0,1,0,0,3.00,2,1,,2,3,3,2,3,3,,,,,,,,,,,,,,,,,,2,6,2,4,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
121962,1.00,3.00,19,45,2,27,2.00,1,1,1,1,0,0,0,0,1.00,1,2,,1,3,2,1,1,1,1,0,0,0,,,,,,,,,,,,,1,,6,2,13,,2,1,0,1,1,1,0,0,0,0,,,,,,,,,,,
121984,1.00,3.00,24,56,2,30,2.00,1,1,1,0,1,0,0,0,2.00,2,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,1,5,2,3,,3,1,0,0,1,0,0,0,0,0,,,,,,,,,,,
121986,2.00,4.00,16,38,2,38,2.00,1,1,2,0,0,0,1,1,5.00,2,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,2,6,2,4,,4,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
122001,3.00,3.00,2,27,2,45,3.00,1,1,1,0,0,0,1,0,4.00,5,3,1 ???????? ? ??????? ??? ????? ??????,5,5,5,5,5,5,,,,,,,,,,,,,,,,,5,,6,2,4,,4,1,1,1,0,1,1,0,0,0,,,,,,,,,,,
122008,3.00,3.00,2,27,2,27,2.00,1,1,1,0,1,0,0,0,2.00,3,4,,4,4,4,3,3,3,,,,,,,,,,,,,,,,,2,,6,1,5,,3,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
122052,3.00,3.00,2,27,2,22,1.00,1,1,1,1,0,0,0,0,1.00,1,5,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,6,2,13,,2,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
122069,2.00,1.00,6,5,2,34,2.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,5,2,2,,2,1,0,0,1,0,0,0,0,0,,,,,,,,,,,
122070,1.00,3.00,8,12,2,31,2.00,1,1,2,0,1,0,1,0,4.00,1,1,,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,3,8,,3,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
122071,2.00,1.00,6,5,2,36,2.00,1,1,2,0,0,1,1,0,4.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,4,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
122072,3.00,3.00,2,27,2,49,3.00,1,1,1,0,0,0,0,1,5.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,4,1,1,,4,1,0,1,0,1,0,1,0,0,,,,,,,,,,,
122077,2.00,1.00,6,7,2,32,2.00,1,1,2,0,0,0,1,0,4.00,3,1,???? ??? ????????,2,2,2,2,2,3,,,,,,,,,,,,,,,,,,3,3,2,12,,3,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
122081,1.00,2.00,25,57,2,31,2.00,1,1,2,1,1,0,0,0,2.00,2,2,,2,2,2,2,2,2,1,0,0,0,,,,,,,,,,,,,1,,2,2,13,,2,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
122085,2.00,2.00,14,31,2,33,2.00,1,1,2,0,1,1,0,0,3.00,3,3,,1,4,4,4,3,3,0,1,0,0,,,,,,,,,,,,,3,,6,2,5,,6,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
122094,1.00,2.00,11,21,2,31,2.00,1,1,2,1,0,1,0,0,3.00,4,1,,6,6,6,6,3,3,,,,,,,,,,,,,,,,,,2,6,2,5,,4,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
122095,3.00,3.00,2,27,2,31,2.00,1,1,2,0,0,1,1,0,4.00,2,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,1,1,7,,4,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
122100,3.00,3.00,2,27,2,40,2.00,1,1,1,0,0,0,0,1,5.00,2,1,,1,6,1,1,6,1,,,,,,,,,,,,,,,,,,1,4,4,8,,3,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
122101,1.00,3.00,8,12,2,40,2.00,1,1,2,0,0,1,1,0,4.00,2,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,1,6,2,10,,4,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
122105,2.00,1.00,6,5,2,38,2.00,1,1,1,0,0,0,0,1,5.00,2,1,,2,3,2,2,3,2,,,,,,,,,,,,,,,,,,2,6,2,4,,3,0,0,1,1,0,0,0,0,0,,,,,,,,,,,
122115,1.00,1.00,13,70,2,32,2.00,1,1,1,0,0,1,0,0,3.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,4,,2,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
122117,2.00,2.00,14,31,2,32,2.00,1,1,2,1,0,0,1,0,4.00,2,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,2,4,2,5,,2,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
122119,1.00,3.00,24,55,2,39,2.00,1,1,3,1,0,0,1,0,4.00,4,1,,4,5,4,5,5,6,,,,,,,,,,,,,,,,,,4,6,2,13,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
122125,1.00,3.00,26,60,2,30,2.00,1,1,1,1,0,0,0,0,1.00,1,5,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,3,2,6,,2,1,1,1,1,0,0,0,0,0,,,,,,,,,,,
122133,3.00,3.00,2,27,2,30,2.00,1,1,3,1,0,0,1,1,5.00,2,7,,3,3,3,2,2,2,,,,,,,,,,,,,,,,,6,,2,2,1,,3,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
122140,3.00,3.00,2,27,2,44,3.00,1,1,2,0,0,1,1,0,4.00,2,1,,1,3,3,1,3,3,,,,,,,,,,,,,,,,,,1,5,2,3,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
122143,2.00,4.00,16,38,2,31,2.00,1,1,1,0,0,1,0,0,3.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,4,,3,1,0,1,0,1,0,1,0,0,,,,,,,,,,,
122145,1.00,1.00,7,63,2,43,3.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,4,2,5,,3,1,0,1,1,1,0,0,0,0,,,,,,,,,,,
122149,2.00,4.00,16,38,2,31,2.00,1,1,1,0,0,1,0,0,3.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,8,,4,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
122150,3.00,3.00,2,27,2,31,2.00,1,1,1,0,1,0,0,0,2.00,1,1,,1,2,1,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,4,,3,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
122156,1.00,3.00,12,28,2,35,2.00,1,1,2,0,0,1,0,0,3.00,2,1,,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,3,,3,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
122157,1.00,3.00,3,24,2,39,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,2,2,2,2,2,,,,,,,,,,,,,,,,,1,,5,1,5,,2,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
122159,2.00,1.00,6,7,2,32,2.00,1,1,2,1,0,1,0,0,3.00,1,1,,1,6,2,1,1,2,,,,,,,,,,,,,,,,,,1,4,1,13,,3,1,1,0,1,1,0,0,0,0,,,,,,,,,,,
122161,1.00,3.00,19,45,2,34,2.00,1,1,1,0,0,0,0,1,5.00,3,1,,3,3,2,2,3,2,,,,,,,,,,,,,,,,,,3,3,2,8,,3,1,0,1,0,1,1,0,0,0,,,,,,,,,,,
122163,1.00,1.00,6,10,2,31,2.00,1,1,1,0,0,1,0,0,3.00,6,1,,1,6,1,1,6,1,,,,,,,,,,,,,,,,,,2,6,1,2,,2,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
122170,1.00,3.00,26,60,2,36,2.00,1,1,2,1,0,1,0,0,3.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,13,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
122176,1.00,1.00,13,68,2,34,2.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,1,4,,2,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
122180,2.00,4.00,16,38,2,32,2.00,1,1,2,1,0,0,0,0,1.00,1,4,,1,3,2,1,2,2,,,,,,,,,,,,,,,,,1,,2,2,13,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
122187,1.00,1.00,6,8,2,33,2.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,3,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,7,,2,1,0,0,1,1,0,1,0,0,,,,,,,,,,,
