CUSTOMER_ID,LOYALTY_SEGMENT,CHEFS_TABLE,AGE, INCOME ,GENDER,ZIP_CODE,DMA,GEOGRAPHY,ACQUIRED_DATE,12 Mo. DELIVERY_FEE_PAID,12 Mo. DELIVERYPASS_USED,12 Mo. DISCOUNT_AMOUNT,12 Mo. Orders,12 Mo. ORDERS_W_PROMO,12_Mo_Sales,24 Mo. DELIVERY_FEE_PAID,24 Mo. DELIVERYPASS_USED,24 Mo. DISCOUNT_AMOUNT,24 Mo. Orders,24 Mo. Orders w. Promo,24 Mo. Sales, SUNDAY ORDERS 12 MO.,MONDAY ORDERS 12 MO.,TUESDAY ORDERS 12 MO.,WEDNESDAY ORDERS 12 MO.,THURSDAY ORDERS 12 MO.,FRIDAY ORDERS 12 MO.,SATURDAY ORDERS 12 MO.,AlcoholicBeverages,BabyBoutique,Bakery,Bread,Catering,Dairy,DeliandCheese,Floral,Freezer,Grocery,HealthandBeautyAids,HouseholdEssentials,Kitchen,MealKit,Meat,NonalcoholicBeverages,PetShop,Poultry,Produce,Seafood,Snacks
11131564384,2. Bi-Weekly Shoppers,0,25,300000,F,10022,NY-NJ,Manhattan,6/3/2012 0:00,117.65,10,6.18,28,2,1880,147.6,25,7.48,48,4,3336,19,5,3, -   ,1, -   , -   ,0.03,0,0,0,0,0.1,0.06,0,0.01,0.09,0.01,0.07,0,0,0,0.13,0,0.05,0.32,0,0.13
11779166875,2. Bi-Weekly Shoppers,0,36,300000,F,10021,NY-NJ,Manhattan,9/7/2012 0:00,23.96,7,15.03,12,4,1901,29.95,7,15.03,12,4,1945,2,2,3,1,1,1,1,0.05,0.08,0,0.02,0,0.12,0.01,0,0,0.1,0.02,0.12,0,0,0.03,0.1,0,0.07,0.17,0.01,0.1
10199159087,2. Bi-Weekly Shoppers,1,59,75000,F,10004,NY-NJ,Manhattan,2/6/2012 0:00,0,40,2.02,42,3,1921,0,90,7.05,90,7,4086,12,7,3,5,8,3,2,0,0,0,0,0,0.04,0,0,0,0.06,0,0.46,0,0,0,0.44,0,0,0,0,0
10085491969,2. Bi-Weekly Shoppers,1,48,40000,F,10028,NY-NJ,Manhattan,1/17/2012 0:00,0,31,5.02,33,3,1947,0,64,5.06,64,7,5603,4,2,3,4,4,8,6,0.09,0,0.02,0.02,0,0.3,0.03,0,0.31,0.02,0,0.05,0.06,0,0.04,0.01,0,0.01,0.01,0,0.03
1047404249,2. Bi-Weekly Shoppers,1,58,150000,F,10023,NY-NJ,Manhattan,4/17/2006 0:00,0,33,41.93,35,13,1953,0,51,157.34,54,25,3093,6,4,3,5,2,4,9,0.09,0.01,0.07,0.02,0,0.05,0,0,0.22,0.02,0.01,0.1,0.2,0,0,0.06,0,0,0.12,0,0.04
12622776090,2. Bi-Weekly Shoppers,0,69,200000,F,10022,NY-NJ,Manhattan,12/21/2012 0:00,0,24,0.03,26,2,1955,0,40,8.03,40,4,3456,4,2,4,3,2,5,4,0,0,0,0,0,0.07,0.02,0,0.25,0.09,0,0.05,0.01,0,0.1,0.2,0.01,0,0.19,0.01,0.01
11957073449,2. Bi-Weekly Shoppers,0,35,150000,F,10024,NY-NJ,Manhattan,9/30/2012 0:00,27.96,0,152.05,23,22,1956,27.96,0,170.02,26,25,2147,8,1,5,3,3,2,1,0,0,0.05,0,0,0.12,0.1,0,0.12,0.05,0,0,0.22,0,0.01,0.01,0,0.01,0.22,0,0.08
1140522878,2. Bi-Weekly Shoppers,1,39,150000,F,10075,NY-NJ,Manhattan,6/2/2006 0:00,0,36,94.72,37,25,1960,5.99,74,213.58,75,54,3921,12,3,2,5,2, -   ,12,0,0,0.01,0,0,0.17,0.06,0,0.01,0.04,0,0.08,0.03,0,0.06,0.01,0,0.07,0.43,0,0.04
10989440870,2. Bi-Weekly Shoppers,1,27,40000,F,11222,NY-NJ,Brooklyn,5/15/2012 0:00,17.97,21,24.48,26,8,1978,17.97,64,77.32,68,24,5641,11,3,3,2, -   ,1,5,0.02,0,0.06,0.02,0,0.04,0.04,0,0,0.23,0.03,0,0.01,0,0,0.08,0.03,0.19,0.16,0.02,0.06
10439149537,2. Bi-Weekly Shoppers,0,34,75000,M,11211,NY-NJ,Brooklyn,3/5/2012 0:00,63.9,0,25.99,14,7,1994,69.89,0,49.34,15,8,2148,3,1,3,4,2, -   ,1,0,0,0,0.03,0,0.09,0.11,0,0.19,0.19,0,0.07,0.02,0,0.01,0,0,0.09,0.15,0,0.06
11696468057,2. Bi-Weekly Shoppers,1,41,75000,F,11201,NY-NJ,Brooklyn,8/25/2012 0:00,0,36,2.08,37,5,2007,29.95,64,41.61,69,10,3320,1,2,7,6,8,10,2,0.04,0,0,0.17,0,0.34,0.01,0,0.12,0.05,0.02,0.03,0.08,0,0,0,0,0,0.12,0,0.01
10850929633,2. Bi-Weekly Shoppers,1,48,175000,M,10075,NY-NJ,Manhattan,4/27/2012 0:00,0,37,8.04,39,8,2019,0,71,17.4,73,13,3915,8,15,9,6, -   , -   ,1,0,0,0,0.05,0,0.04,0.05,0,0.01,0.07,0.01,0.07,0.3,0,0.14,0.06,0,0,0.09,0.1,0.01
1052385162,2. Bi-Weekly Shoppers,1,62,150000,F,10075,NY-NJ,Manhattan,4/19/2006 0:00,0,27,21.07,29,7,2027,0,55,21.08,56,8,3972,3,6,3,5,4,5,2,0,0,0.04,0,0,0.08,0.13,0.01,0.01,0.05,0,0,0.03,0,0.14,0.06,0,0,0.35,0.09,0
10111487233,2. Bi-Weekly Shoppers,0,67,100000,M,10036,NY-NJ,Manhattan,1/20/2012 0:00,160.76,0,27.26,27,7,2036,292.54,0,57.25,54,14,4364,4, -   ,6, -   ,2,4,11,0,0.01,0,0.03,0,0.03,0.06,0,0,0.18,0,0.09,0,0,0,0.28,0,0.01,0.2,0,0.12
11297900388,2. Bi-Weekly Shoppers,0,48,150000,F,11249,NY-NJ,Brooklyn,4/13/2014 0:00,103.85,1,89.63,29,16,2036,103.85,25,89.65,52,18,3570,11,3,2,1,1,2,8,0.19,0,0.01,0.02,0,0.18,0.02,0,0,0.07,0.01,0.08,0.09,0,0.02,0.24,0,0,0.05,0,0
101953963,2. Bi-Weekly Shoppers,1,70,100000,F,10007,NY-NJ,Manhattan,4/9/2004 0:00,0,33,1.79,35,5,2051,0,70,7.79,70,6,4793,2,4,3,8,9,2,5,0.01,0,0,0,0,0.07,0.02,0,0.04,0.07,0.06,0.3,0.01,0,0,0.18,0,0,0.2,0,0.04
1028127859,2. Bi-Weekly Shoppers,0,59,300000,F,10022,NY-NJ,Manhattan,4/10/2006 0:00,29.95,25,20.99,31,3,2057,35.94,56,51.99,64,9,4094,10,9,1,3,6,1,1,0,0,0,0,0,0.21,0.01,0,0.06,0.04,0,0.02,0.34,0,0,0.14,0,0,0.08,0.1,0
112416131,2. Bi-Weekly Shoppers,0,50,40000,F,11249,NY-NJ,Brooklyn,5/24/2004 0:00,31.95,0,91.87,19,14,2057,49.92,0,133.82,29,22,3089,1, -   ,3,8,1,3,3,0.04,0,0.04,0.01,0,0.13,0.08,0,0.03,0.11,0.02,0.12,0.05,0,0.09,0.02,0,0.06,0.14,0.02,0.03
11384701951,2. Bi-Weekly Shoppers,0,26,300000,F,10280,NY-NJ,Manhattan,7/9/2012 0:00,0,15,5.01,16,2,2067,0,15,5.01,15,2,2067,3,5,4, -   ,1,1,1,0.37,0,0,0,0,0.01,0.01,0,0,0.07,0,0,0,0,0.27,0,0,0.05,0.21,0.01,0
11946946491,2. Bi-Weekly Shoppers,1,43,75000,M,10011,NY-NJ,Manhattan,9/29/2012 0:00,0,25,5.00,31,1,2088,0,42,5,42,1,3655,1,2,7,7,5,4,3,0,0,0,0.01,0,0.21,0,0,0.03,0.06,0,0,0.15,0,0,0,0,0,0.54,0,0.01
11727677630,2. Bi-Weekly Shoppers,0,37,25000,F,11233,NY-NJ,Brooklyn,9/2/2012 0:00,158.76,0,12.99,25,3,2089,242.62,0,17.01,39,7,3567,3, -   ,3,5,5,4,5,0,0,0,0,0,0.22,0,0,0.02,0,0.03,0.03,0.02,0,0,0.67,0,0,0,0,0.02
12044258522,2. Bi-Weekly Shoppers,1,33,150000,M,11217,NY-NJ,Brooklyn,10/10/2012 0:00,13.98,12,112.00,32,19,2095,13.98,91,229.85,110,41,7410,4,4,2,6,6,5,1,0,0,0,0,0,0.21,0.14,0,0.01,0.09,0,0.02,0,0,0.27,0.13,0,0,0.08,0,0.05
12938670809,2. Bi-Weekly Shoppers,1,34,175000,F,10019,NY-NJ,Manhattan,8/27/2017 0:00,43.93,9,92.18,19,5,2095,43.93,9,92.18,18,5,2095,8, -   ,1,1, -   ,1,7,0,0,0,0.01,0,0.23,0.02,0,0.03,0.09,0,0,0.02,0,0.01,0,0,0.05,0.47,0.03,0.03
12797568885,2. Bi-Weekly Shoppers,0,40,40000,M,10027,NY-NJ,Manhattan,2/25/2013 0:00,0,18,65.63,33,8,2101,0,43,115.65,46,16,4466,15,1,1,1, -   , -   ,3,0.18,0,0.02,0,0.01,0.03,0.02,0,0,0.02,0.02,0.03,0.34,0,0.01,0.05,0,0.01,0.22,0,0.03
11273638611,2. Bi-Weekly Shoppers,1,44,-1,F,10016,NY-NJ,Manhattan,6/23/2012 0:00,0,9,0.01,16,3,2109,0,29,5.02,29,10,7417,1,1,3,6, -   ,2, -   ,0.43,0.02,0.02,0.02,0,0.16,0.03,0,0.09,0.04,0,0.02,0.02,0,0.01,0.1,0,0,0.02,0,0.04
10127668164,2. Bi-Weekly Shoppers,0,36,250000,M,10280,NY-NJ,Manhattan,1/22/2012 0:00,71.89,0,88.90,24,13,2117,113.82,13,121.88,47,20,4364,9,3,4,3,2,2,1,0.04,0,0.01,0.03,0,0.18,0.06,0,0.05,0.08,0,0.01,0.1,0.02,0,0.18,0,0.07,0.13,0.01,0.02
12724159797,2. Bi-Weekly Shoppers,1,43,65000,F,11230,NY-NJ,Brooklyn,1/2/2013 0:00,27.96,0,75.12,15,12,2117,39.94,0,87.1,19,14,2433,3,3, -   ,1,2,3,3,0.05,0,0.03,0.02,0,0.16,0.15,0,0.06,0.04,0.03,0.01,0.02,0,0.07,0.06,0,0.08,0.2,0,0.02
10340925366,2. Bi-Weekly Shoppers,1,60,-1,M,10032,NY-NJ,Manhattan,2/19/2012 0:00,19.97,3,114.35,26,19,2138,19.97,30,168.46,46,31,4743,5,1,1,4,3,9,2,0.13,0,0.05,0.03,0,0.07,0.06,0,0.06,0.08,0,0.02,0.06,0,0.07,0.01,0,0.02,0.18,0.14,0.01
1127274516,2. Bi-Weekly Shoppers,1,40,100000,F,10016,NY-NJ,Manhattan,5/23/2006 0:00,59.91,19,2.03,28,3,2138,95.85,47,4.04,62,4,3796,22,5, -   ,1, -   , -   , -   ,0,0.01,0.02,0.06,0,0.19,0.13,0,0.06,0.09,0,0.03,0.02,0,0,0.02,0,0,0.16,0.03,0.16
1238291496,2. Bi-Weekly Shoppers,1,47,75000,F,11201,NY-NJ,Brooklyn,7/17/2006 0:00,0,37,16.04,37,7,2140,0,102,28.12,102,16,5619,7,2,4,2,8,1,13,0.03,0,0,0.02,0,0.06,0.05,0,0.03,0.02,0,0.07,0.22,0,0.03,0.37,0,0,0.12,0,0
12091728426,2. Bi-Weekly Shoppers,1,56,150000,M,10007,NY-NJ,Manhattan,10/15/2012 0:00,0,26,69.91,28,14,2150,0,50,95.91,51,19,3997,7,4,3,1,2,4,5,0,0,0,0,0,0.18,0,0,0,0.11,0.04,0.27,0.02,0,0.06,0.19,0,0,0.12,0,0.02
1037310369,2. Bi-Weekly Shoppers,1,43,50000,M,11217,NY-NJ,Brooklyn,4/11/2006 0:00,53.91,0,0.00,41,4,2159,53.91,0,0,9,8,2159,19,7, -   ,1,1,4,9,0.04,0,0.02,0.02,0,0.06,0.06,0,0.13,0.05,0.01,0.11,0,0,0.01,0.18,0.04,0,0.16,0.01,0.12
1140185567,2. Bi-Weekly Shoppers,1,49,75000,M,10023,NY-NJ,Manhattan,5/31/2006 0:00,198.7,0,2.03,30,3,2163,7.99,0,0,1,8,132,11,4,6,2,3,1,3,0,0,0,0,0,0.15,0.12,0,0.05,0.18,0.01,0.02,0,0,0.01,0.01,0,0.02,0.37,0,0.06
11608416766,2. Bi-Weekly Shoppers,1,70,100000,F,10075,NY-NJ,Manhattan,8/11/2012 0:00,0,23,0.02,25,1,2180,5.99,40,1.46,41,5,3814, -   ,3,4,5,6,5, -   ,0,0,0,0.02,0,0.15,0.02,0,0.09,0.22,0,0.01,0.02,0,0,0.27,0,0,0.13,0,0.06
10698987929,2. Bi-Weekly Shoppers,1,43,-1,F,10011,NY-NJ,Manhattan,4/6/2012 0:00,0,18,8.00,20,2,2216,0,42,8.03,42,5,4560,3,6,2,2,2,2,1,0.1,0.02,0,0,0.07,0.13,0.01,0,0.07,0.02,0,0,0.26,0,0,0.01,0,0.03,0.26,0.01,0.02
1015337407,2. Bi-Weekly Shoppers,1,50,100000,M,10016,NY-NJ,Manhattan,4/3/2006 0:00,0,32,11.95,33,2,2221,0,65,14,65,8,4987,6,7,4,2,1,5,7,0.18,0,0.01,0.04,0,0.23,0.08,0,0.01,0.12,0,0.02,0,0,0,0.17,0,0,0.09,0,0.05
1278581327,2. Bi-Weekly Shoppers,1,38,-1,F,10036,NY-NJ,Manhattan,8/30/2006 0:00,214.68,0,0.04,32,4,2225,394.38,0,0.07,62,7,4853,8,8,3,3,2,2,6,0.66,0,0,0,0,0.02,0,0,0.03,0,0,0,0.05,0,0,0.23,0,0,0.01,0,0
10419103166,2. Bi-Weekly Shoppers,0,54,150000,M,10006,NY-NJ,Manhattan,2/29/2012 0:00,0,23,2.01,25,2,2235,0,46,2.03,46,4,4518,2,2,4,2,4,6,3,0.01,0,0.04,0.07,0,0.11,0.06,0,0.01,0.17,0,0.11,0.01,0,0.06,0.14,0,0.02,0.13,0,0.08
11772584126,2. Bi-Weekly Shoppers,0,32,65000,F,11238,NY-NJ,Brooklyn,12/29/2012 0:00,5.99,23,88.42,28,14,2250,17.97,47,188.28,55,22,4252,9,3,6,1,1,3,4,0.06,0,0.03,0.01,0,0.11,0.04,0,0.08,0.1,0,0.02,0.06,0,0.11,0.05,0,0.03,0.23,0.05,0.03
12394523337,2. Bi-Weekly Shoppers,0,29,50000,F,11215,NY-NJ,Brooklyn,11/27/2012 0:00,0,31,0.04,32,3,2260,23.96,39,0.06,43,5,3149,2,2,11,5,5,3,3,0.08,0,0.01,0.01,0,0.1,0.06,0.01,0.02,0.11,0.02,0.05,0.01,0,0,0.08,0,0.05,0.25,0.03,0.12
13009404332,2. Bi-Weekly Shoppers,1,35,75000,M,11217,NY-NJ,Brooklyn,2/3/2013 0:00,0,33,3.99,36,1,2263,0,65,4.03,66,5,4782,8,7,2,6,7,3,1,0,0,0,0,0,0.1,0.05,0,0.09,0.07,0.01,0.05,0,0,0.08,0.18,0,0.1,0.26,0,0.01
103021230,2. Bi-Weekly Shoppers,1,41,75000,M,11101,NY-NJ,Queens,4/13/2004 0:00,0,31,0.04,33,3,2271,0,52,0.08,52,6,3925,4,1,13,1,3,5,4,0,0,0.04,0,0,0.19,0.01,0,0,0.04,0.03,0,0.07,0,0.02,0.08,0,0,0.48,0.01,0.03
12421257116,2. Bi-Weekly Shoppers,1,34,175000,F,10024,NY-NJ,Manhattan,11/26/2012 0:00,76.89,0,0.00,28,2,2281,39.96,0,0.01,4,6,999,2,5,7,4,7,2, -   ,0.01,0.02,0,0,0.01,0.16,0.01,0,0.09,0.11,0.01,0.18,0.02,0,0.03,0.08,0,0.13,0.05,0.02,0.07
12306162620,2. Bi-Weekly Shoppers,0,33,200000,F,11215,NY-NJ,Brooklyn,1/13/2013 0:00,58.91,16,5.04,26,4,2303,11.98,0,0,2,9,191,1,8,9,1,3,1,2,0.04,0,0.01,0.01,0,0.17,0.07,0,0.05,0.19,0.01,0,0.01,0,0.08,0.03,0,0.08,0.18,0,0.07
107704720,2. Bi-Weekly Shoppers,1,48,150000,F,10036,NY-NJ,Manhattan,5/3/2004 0:00,192.71,0,7.04,29,5,2314,348.45,0,7.09,55,10,3986,6,3,5,3,3,7,2,0.14,0,0.01,0,0,0.11,0.02,0,0.02,0.04,0.05,0.05,0.22,0.02,0.01,0.12,0,0,0.14,0,0.04
1229583179,2. Bi-Weekly Shoppers,1,55,150000,M,10022,NY-NJ,Manhattan,2/17/2010 0:00,20.97,39,2.08,42,5,2322,20.97,90,10.11,94,11,4659,8,5,4,8,4,5,8,0.05,0,0.01,0,0,0.1,0.01,0,0.04,0.11,0.02,0.01,0.02,0,0.15,0.21,0.05,0.01,0.15,0,0.07
12134066003,2. Bi-Weekly Shoppers,0,77,75000,F,10065,NY-NJ,Manhattan,10/21/2012 0:00,-0.18,31,41.10,35,7,2334,-0.18,46,73.27,51,14,3538,4,12,5,7,4, -   ,1,0,0,0.04,0,0,0.19,0.03,0,0.01,0.07,0,0.14,0.12,0,0,0.24,0,0,0.07,0,0.1
120182543,2. Bi-Weekly Shoppers,1,37,300000,M,10007,NY-NJ,Manhattan,7/7/2004 0:00,0,43,0.02,44,2,2336,0,98,10.05,98,6,4729,13,9,6,5,2,2,6,0.02,0,0.01,0,0,0.11,0,0,0.02,0.05,0,0.09,0.03,0,0,0.24,0,0.11,0.26,0,0.07
12897129255,2. Bi-Weekly Shoppers,0,68,100000,F,10075,NY-NJ,Manhattan,1/21/2013 0:00,0,21,19.64,24,4,2349,0,43,19.66,44,6,4826,2,7,6,2,2,2,1,0,0,0,0,0,0.07,0.19,0,0.12,0.12,0,0.1,0.04,0,0,0.1,0,0,0.16,0,0.1
10269958579,2. Bi-Weekly Shoppers,0,36,-1,F,10013,NY-NJ,Manhattan,2/10/2012 0:00,119.82,0,22.00,20,5,2353,221.65,0,26.02,37,9,5025,2,2,3,2,3,2,6,0.33,0,0,0,0,0.04,0.01,0,0,0.06,0.01,0.1,0,0,0,0.35,0,0,0.08,0,0.02
104119282,2. Bi-Weekly Shoppers,1,61,40000,M,10075,NY-NJ,Manhattan,6/17/2004 0:00,193.71,0,4.05,29,4,2362,367.42,0,4.08,58,7,4827, -   ,14,2,3,9,1, -   ,0,0,0,0,0,0.03,0,0,0,0.07,0,0.57,0,0,0,0.12,0.01,0,0.01,0,0.18
12973560,2. Bi-Weekly Shoppers,1,85,75000,F,10028,NY-NJ,Manhattan,12/10/2002 0:00,0,27,131.87,28,15,2365,0,64,237.76,65,31,5962,3,1,2,6,4,8,3,0.09,0,0,0.01,0,0.09,0.07,0,0.01,0.04,0.01,0.12,0.02,0,0.09,0.14,0,0,0.15,0,0.18
11304435,2. Bi-Weekly Shoppers,1,49,100000,M,10010,NY-NJ,Manhattan,12/7/2002 0:00,180.73,0,10.04,27,4,2372,330.48,0,20.06,52,7,4215,6,4,2,5,3,4,3,0,0,0,0.02,0,0.07,0.01,0,0.34,0,0,0.26,0.03,0,0,0.24,0,0,0.01,0,0.04
10841690,2. Bi-Weekly Shoppers,0,56,60000,M,10075,NY-NJ,Manhattan,11/29/2002 0:00,156.76,0,0.48,24,4,2384,252.6,0,4.51,41,9,3941,4,3,4,2,5,2,4,0.08,0,0.04,0.02,0,0.07,0.06,0,0,0.05,0.04,0.14,0,0,0.14,0.14,0,0.06,0.04,0.12,0
11174878835,2. Bi-Weekly Shoppers,1,34,25000,F,10029,NY-NJ,Manhattan,6/9/2012 0:00,0,21,114.30,36,24,2404,0,21,114.3,22,38,2404,8,2,2,4,4,9,6,0,0,0,0.03,0,0.21,0.12,0.02,0.07,0.06,0.01,0.01,0.04,0,0.16,0.05,0,0,0.19,0,0.03
1276484535,2. Bi-Weekly Shoppers,1,47,150000,F,11385,NY-NJ,Queens,8/6/2006 0:00,26.96,0,174.01,28,26,2406,0,0,59.9,10,45,831,12,2,2,2,8,1,1,0,0.04,0.02,0.01,0,0.06,0.02,0,0.06,0.09,0,0.15,0,0,0.11,0.28,0,0.04,0.07,0.05,0.02
12995206,2. Bi-Weekly Shoppers,1,45,150000,F,10021,NY-NJ,Manhattan,12/21/2002 0:00,29.95,20,24.20,26,7,2425,95.84,34,73.48,56,19,5616,5,5,2,6,1,4,3,0,0.01,0.03,0,0,0.04,0.01,0,0,0.02,0.01,0.34,0,0,0,0.52,0,0,0,0,0.04
10686423117,2. Bi-Weekly Shoppers,1,73,-1,F,10075,NY-NJ,Manhattan,3/11/2013 0:00,95.86,8,5.01,23,1,2429,5.99,0,11.99,3,6,241,1,18,3, -   , -   , -   , -   ,0,0.03,0,0.04,0,0.2,0.05,0,0.1,0.09,0,0,0.01,0,0,0.01,0,0.09,0.28,0.03,0.06
11507054983,2. Bi-Weekly Shoppers,1,65,15000,F,10027,NY-NJ,Manhattan,7/27/2012 0:00,0,38,45.93,40,10,2460,0,74,67.48,74,16,4310,6,4,8,3,5,6,6,0,0,0,0,0,0.05,0,0,0.21,0.08,0,0.01,0.07,0,0.09,0.11,0,0.07,0.23,0,0.07
10226030271,2. Bi-Weekly Shoppers,1,26,175000,F,10014,NY-NJ,Manhattan,4/24/2012 0:00,18.97,0,208.72,32,30,2464,30.95,0,328.54,54,50,4137,11, -   ,3,9,6,2,1,0,0,0.02,0.02,0,0.14,0.02,0,0,0.03,0,0,0.74,0,0,0,0,0,0,0,0.04
107059890,2. Bi-Weekly Shoppers,1,42,30000,F,10128,NY-NJ,Manhattan,4/30/2004 0:00,0,27,57.30,30,11,2470,0,56,84.53,57,21,4907,5,9,3,5,1,5,1,0,0,0.03,0.01,0,0.17,0.13,0,0.19,0.03,0,0,0.01,0,0,0.02,0,0,0.18,0.24,0
11807316696,2. Bi-Weekly Shoppers,0,26,200000,F,10010,NY-NJ,Manhattan,9/24/2012 0:00,121.82,0,71.94,25,11,2495,0,7,45.49,8,15,670,3,3,9,4,1,1,4,0.04,0,0.05,0.03,0,0.09,0.03,0,0.07,0.09,0.01,0.03,0.32,0,0,0.02,0,0,0.16,0,0.07
10114890495,2. Bi-Weekly Shoppers,1,42,150000,F,10003,NY-NJ,Manhattan,1/21/2012 0:00,0,34,0.02,36,1,2498,0,63,5.04,63,4,4845,2,4,5,8,5,6,4,0,0,0,0,0,0.32,0,0,0.12,0.07,0,0.07,0,0,0,0.18,0,0,0.22,0,0.02
10868926424,2. Bi-Weekly Shoppers,0,57,75000,F,10009,NY-NJ,Manhattan,4/30/2012 0:00,151.77,0,2.03,23,4,2529,289.54,0,8.05,47,8,6018,2,3,7,2,1,7,1,0.03,0,0,0,0,0.02,0.05,0,0.05,0.05,0,0.02,0.21,0,0.14,0.29,0,0.02,0.06,0.03,0.01
10878004289,2. Bi-Weekly Shoppers,0,38,300000,M,10013,NY-NJ,Manhattan,5/1/2012 0:00,0,29,101.16,30,17,2532,0,49,166.14,51,27,4002,7,11,2,3,4,1,2,0.05,0,0,0.01,0,0.21,0.01,0.01,0.02,0.06,0,0.01,0.04,0,0.01,0.32,0,0,0.22,0,0.03
10646852985,2. Bi-Weekly Shoppers,1,46,150000,M,10038,NY-NJ,Manhattan,3/31/2012 0:00,0,32,66.23,34,12,2538,0,60,96.38,62,20,4712,4,5,3,6,6,4,4,0,0,0,0,0,0.17,0,0,0.01,0.01,0,0.14,0,0,0,0.41,0,0,0.22,0,0.03
10086174735,2. Bi-Weekly Shoppers,1,30,30000,M,10005,NY-NJ,Manhattan,1/17/2012 0:00,167.76,0,70.00,41,15,2539,329.49,0,70.03,52,18,4713, -   ,6,14,5,6,6,4,0.04,0,0,0,0,0.09,0.08,0.03,0.01,0.07,0.02,0.04,0,0,0.15,0.02,0,0.05,0.25,0.08,0.06
11659550718,2. Bi-Weekly Shoppers,1,39,75000,F,10021,NY-NJ,Manhattan,8/19/2012 0:00,0,34,0.04,35,4,2540,0,51,3.12,51,10,4091,7,5,5,8,3,2,4,0,0,0,0.01,0,0.31,0.01,0,0,0.18,0,0,0,0,0,0,0,0,0.47,0,0.03
10651041418,2. Bi-Weekly Shoppers,1,56,150000,M,10021,NY-NJ,Manhattan,1/8/2017 0:00,6.99,37,100.05,40,11,2553,6.99,37,100.05,38,11,2553,8,6,5,4,5,4,6,0,0,0,0.02,0,0.23,0.22,0,0.05,0.1,0,0.01,0.01,0,0,0.06,0,0.03,0.22,0,0.05
1238571355,2. Bi-Weekly Shoppers,1,45,150000,F,10028,NY-NJ,Manhattan,7/17/2006 0:00,11.98,29,0.02,33,2,2554,11.98,54,0.05,56,5,5103,6,10,2,2,8,1,2,0.04,0,0,0,0,0.1,0,0,0,0.03,0,0.34,0.01,0,0,0.47,0,0,0.01,0,0
10438880435,2. Bi-Weekly Shoppers,0,49,300000,F,10280,NY-NJ,Manhattan,3/3/2012 0:00,206.69,0,2.05,32,7,2557,5.99,0,0,1,12,59,5,6,7,4,5,4,1,0,0,0,0.01,0,0.36,0.06,0,0,0.09,0.02,0.1,0.11,0,0,0.05,0,0,0.1,0.07,0.03
1144167138,2. Bi-Weekly Shoppers,1,38,100000,M,11215,NY-NJ,Brooklyn,6/1/2006 0:00,0,37,61.00,40,8,2576,5.99,67,198.35,71,24,4848,2,6,5,8,8,7,1,0.31,0,0.01,0,0,0.14,0.03,0,0.07,0.01,0,0,0.13,0,0.05,0.05,0,0.05,0.09,0.04,0.01
10520801968,2. Bi-Weekly Shoppers,1,56,55000,F,11205,NY-NJ,Brooklyn,3/13/2012 0:00,0,38,1.33,40,4,2581,0,79,1.38,79,9,5270,3,3,8,6,4,5,9,0.04,0,0,0.04,0,0.09,0.12,0,0.02,0.09,0,0.01,0.01,0,0.1,0.06,0,0.04,0.28,0.11,0.01
10054069627,2. Bi-Weekly Shoppers,1,38,55000,M,11226,NY-NJ,Brooklyn,1/13/2012 0:00,0,39,0.04,40,4,2586,0,79,2.05,79,6,5289,1,9,9,5,8,7, -   ,0.01,0,0,0.03,0.02,0.12,0.08,0,0.01,0.05,0,0.06,0,0,0.18,0.26,0,0.02,0.15,0,0.02
12312641504,2. Bi-Weekly Shoppers,1,88,100000,F,10021,NY-NJ,Manhattan,11/14/2012 0:00,19.97,0,194.74,32,29,2588,25.96,0,374.47,63,59,5280,10,2,5,4,5,3,3,0.04,0,0.02,0,0,0.12,0.03,0,0.05,0.01,0.05,0.2,0.03,0,0,0.13,0,0,0.16,0,0.16
118562418,2. Bi-Weekly Shoppers,1,54,150000,M,10021,NY-NJ,Manhattan,6/24/2004 0:00,0,52,39.56,52,6,2603,0,109,44.62,109,13,5249, -   , -   , -   , -   ,41,9,2,0.13,0,0.04,0,0,0.01,0.24,0,0.04,0.1,0,0.03,0.21,0,0.03,0.09,0,0.01,0.06,0,0.02
10394760361,2. Bi-Weekly Shoppers,1,35,-1,M,11109,NY-NJ,Queens,2/26/2012 0:00,0,30,67.17,33,13,2607,5.99,71,98.24,73,22,6793,13,1,2,2,4,5,4,0,0.06,0,0.01,0,0.19,0,0,0.01,0.02,0.04,0.22,0.01,0,0.01,0.29,0,0.05,0.07,0,0
11117507973,2. Bi-Weekly Shoppers,1,45,150000,M,10011,NY-NJ,Manhattan,6/20/2012 0:00,159.76,0,37.42,28,7,2619,315.5,0,102.19,63,22,6008,4,7,14, -   ,2,1, -   ,0,0,0.05,0.04,0,0.28,0.11,0,0.05,0.07,0,0,0.1,0,0.01,0.01,0,0.01,0.2,0.04,0.03
12827472,2. Bi-Weekly Shoppers,1,62,60000,M,10128,NY-NJ,Manhattan,12/10/2002 0:00,6.99,48,59.08,51,12,2629,42.93,87,99.62,97,19,4917,4,5,4,8,10,8,11,0,0,0.05,0,0,0.31,0.02,0,0.08,0.11,0,0,0,0,0.01,0.12,0,0.19,0.07,0,0.05
